id,search_criteria,address,listingUrl,price,beds,baths,area,coord,zestimate,priceReduction,brokerName,crawl_url_result,days_on_market,page_views,listing_agent,year_built,hoa_fees,property_tax,school_ratings,neighborhood_desc,broker,city,state,zip_code
48,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,18 Sycamore Ct Redwood City CA 94061,https://www.zillow.com/homedetails/18SycamoreCtRedwoodCityCA94061/15577516_zpid/,1988888 ,4,3,2600.0,37.460377122.22932,2102800.0,,,,,,,,,,,,Campbell Calderon and Hunt,Redwood City,CA,94061
49,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1024 5th Ave Redwood City CA 94063,https://www.zillow.com/homedetails/10245thAveRedwoodCityCA94063/15567662_zpid/,1798000 ,4,2,2198.0,37.483994122.196434,1878300.0,,,,,,,,,,,,Cooper Myers and Martinez,Redwood City,CA,94063
50,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,2221 Jefferson Ave Redwood City CA 94062,https://www.zillow.com/homedetails/2221JeffersonAveRedwoodCityCA94062/15573871_zpid/,1699000 ,3,2,1400.0,37.474186122.239334,1821300.0,,,,,,,,,,,,Jones-Morrison,Redwood City,CA,94062
51,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,537 7th Ave Menlo Park CA 94025,https://www.zillow.com/homedetails/5377thAveMenloParkCA94025/15578891_zpid/,1998000 ,3,3,1689.0,37.475025122.200745,,,,,,,,,,,,,Anderson-Fletcher,Menlo Park,CA,94025
52,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,700 Glenloch Way Redwood City CA 94062,https://www.zillow.com/homedetails/700GlenlochWayRedwoodCityCA94062/79846303_zpid/,3988000 ,6,5,6200.0,37.463814122.27041,4095100.0,,,,,,,,,,,,Hudson Inc,Redwood City,CA,94062
53,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1108 Haven Ave Redwood City CA 94063,https://www.zillow.com/homedetails/1108HavenAveRedwoodCityCA94063/15568355_zpid/,1449000 ,4,4,1600.0,37.48479122.18971,1531900.0,,,,,,,,,,,,Holmes Group,Redwood City,CA,94063
54,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,827 Chestnut St Redwood City CA 94063,https://www.zillow.com/homedetails/827ChestnutStRedwoodCityCA94063/15566021_zpid/,945000 ,2,1,1160.0,37.485394122.21972,914800.0,,Vanguard Properties,,,,,,,,,,Fowler Anderson and Hoffman,Redwood City,CA,94063
55,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1651 Stone Pine Ln Menlo Park CA 94025,https://www.zillow.com/homedetails/1651StonePineLnMenloParkCA94025/15580459_zpid/,2895000 ,3,3,3640.0,37.459946122.19119,2959600.0,,,,,,,,,,,,Mora-Berger,Menlo Park,CA,94025
56,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,67 Oakwood Dr Redwood City CA 94061,https://www.zillow.com/homedetails/67OakwoodDrRedwoodCityCA94061/82956257_zpid/,1599000 ,3,3,1640.0,37.469337122.21416,1631900.0,,,,,,,,,,,,Moses-Hale,Redwood City,CA,94061
57,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,2325 Jefferson Ave Redwood City CA 94062,https://www.zillow.com/homedetails/2325JeffersonAveRedwoodCityCA94062/15573861_zpid/,1599000 ,3,3,2298.0,37.47334122.23986,1657000.0,,,,,,,,,,,,Carson PLC,Redwood City,CA,94062
58,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1921 Poplar Ave Redwood City CA 94061,https://www.zillow.com/homedetails/1921PoplarAveRedwoodCityCA94061/15576050_zpid/,1182000 ,2,1,860.0,37.464233122.23614,,,,,,,,,,,,,Reid Wise and Mack,Redwood City,CA,94061
59,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,878 Hillcrest Dr Redwood City CA 94062,https://www.zillow.com/homedetails/878HillcrestDrRedwoodCityCA94062/15574489_zpid/,2998000 ,5,4,2970.0,37.474304122.25667,2849000.0,282000 (Aug 29),,,,,,,,,,,Michael White and Carroll,Redwood City,CA,94062
60,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,766 Canyon Rd Redwood City CA 94062,https://www.zillow.com/homedetails/766CanyonRdRedwoodCityCA94062/15571435_zpid/,2395000 ,4,4,2450.0,37.469864122.25447,2544400.0,,,,,,,,,,,,Moore-Roth,Redwood City,CA,94062
61,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,338 Atherton Ave Atherton CA 94027,https://www.zillow.com/homedetails/338AthertonAveAthertonCA94027/15593291_zpid/,9500000 ,5,6,4181.0,37.439114122.21857,9751700.0,,Realty World Bay Area R.E.,,,,,,,,,,Smith Roberts and Cox,Atherton,CA,94027
62,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,264 Upland Rd Redwood City CA 94062,https://www.zillow.com/homedetails/264UplandRdRedwoodCityCA94062/15572790_zpid/,1898000 ,3,2,1660.0,37.4781122.25615,1994600.0,,,,,,,,,,,,Phillips Smith and Bryan,Redwood City,CA,94062
63,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,164 Elena Ave Atherton CA 94027,https://www.zillow.com/homedetails/164ElenaAveAthertonCA94027/15593648_zpid/,33375000 ,5,7,12440.0,37.448902122.20263,29832900.0,,,,,,,,,,,,Johnson-Nguyen,Atherton,CA,94027
64,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,603 Poplar Ave Redwood City CA 94061,https://www.zillow.com/homedetails/603PoplarAveRedwoodCityCA94061/15566232_zpid/,1698000 ,6,3,2464.0,37.471596122.22694,,,,,,,,,,,,,Yang Neal and Johnson,Redwood City,CA,94061
65,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,527 Spruce St Redwood City CA 94063,https://www.zillow.com/homedetails/527SpruceStRedwoodCityCA94063/15566555_zpid/,1298000 ,3,2,1226.0,37.481773122.219215,1281000.0,,,,,,,,,,,,Weber LLC,Redwood City,CA,94063
66,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,609 El Camino Real Redwood City CA 94063,https://www.zillow.com/homedetails/609ElCaminoRealRedwoodCityCA94063/2079355790_zpid/,998000 ,2,2,1375.0,37.488926122.239494,986900.0,51000 (Sep 3),,,,,,,,,,,Black-Brown,Redwood City,CA,94063
67,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,252 Edgehill Dr San Carlos CA 94070,https://www.zillow.com/homedetails/252EdgehillDrSanCarlosCA94070/15560252_zpid/,2048000 ,4,2,1680.0,37.489437122.26163,2011400.0,100000 (Sep 13),,,,,,,,,,,Robbins and Sons,San Carlos,CA,94070
68,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1148 5th Ave Redwood City CA 94063,https://www.zillow.com/homedetails/11485thAveRedwoodCityCA94063/15567709_zpid/,2575000 ,4,4,2710.0,37.485058122.196175,2502000.0,,,,,,,,,,,,Fernandez PLC,Redwood City,CA,94063
69,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,629 Stanford Ave Redwood City CA 94063,https://www.zillow.com/homedetails/629StanfordAveRedwoodCityCA94063/15567225_zpid/,798888 ,2,1,720.0,37.47976122.20874,771000.0,31000 (Aug 20),,,,,,,,,,,Dawson Baker and Werner,Redwood City,CA,94063
70,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,815 Bayview Way Redwood City CA 94062,https://www.zillow.com/homedetails/815BayviewWayRedwoodCityCA94062/15590022_zpid/,3679000 ,4,3,3789.0,37.45979122.26505,3741000.0,,,,,,,,,,,,Brandt PLC,Redwood City,CA,94062
71,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,138 Almendral Ave Atherton CA 94027,https://www.zillow.com/homedetails/138AlmendralAveAthertonCA94027/15577958_zpid/,19998000 ,5,8,8412.0,37.45615122.21176,18342800.0,,,,,,,,,,,,Craig-Wilcox,Atherton,CA,94027
72,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,3015 E Bayshore Rd SPACE 211 Redwood City CA 94063,https://www.zillow.com/homedetails/3015EBayshoreRdSPACE211RedwoodCityCA94063/68565108_zpid/,309000 ,3,2,983.0,37.487267122.19456,309100.0,,,,,,,,,,,,Walton Vargas and Lewis,Redwood City,CA,94063
73,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,435 E Oakwood Blvd Redwood City CA 94061,https://www.zillow.com/homedetails/435EOakwoodBlvdRedwoodCityCA94061/240240609_zpid/,3248000 ,6,6,3918.0,37.467247122.21433,3352000.0,,,"{""days_on_market"":""4 days""""page_views"":""749""""listing_agent"":""Brett Caviness Don Straub""""year_built"":""1936""""hoa_fees"":""0""""property_tax"":""12236""""school_ratings"":""Garfield Elementary School: 3/10 Woodside High School: 7/10 Hoover Elementary School: 4/10""""neighborhood_desc"":""A sophisticated take on upscale California Mediterranean architecture and living. With a commanding appeal experience this sought after location where you'll be neighbor to Silicon Valley's biggest names in sports entertainment and business.""}",,,,,,,,,Cole Caldwell and Anderson,Redwood City,CA,94061
74,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,449 Vera Ave Redwood City CA 94061,https://www.zillow.com/homedetails/449VeraAveRedwoodCityCA94061/15565498_zpid/,1150000 ,3,1,1200.0,37.477802122.23059,1111700.0,,,,,,,,,,,,Salinas Ltd,Redwood City,CA,94061
75,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.27208920044437%2C%22east%22%3A122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,1155 Hidden Oaks Dr Menlo Park CA 94025,https://www.zillow.com/homedetails/1155HiddenOaksDrMenloParkCA94025/52394200_zpid/,3695000 ,4,3,2370.0,37.438122.19775,3747600.0,,,,,,,,,,,,Hester Group,Menlo Park,CA,94025
